tuid,"img","tag"
31628,"LMWJPS653440003","spinster"
31629,"LMWJPS653440005","indictment"
31630,"LMWJPS653440005","prisoner"
31631,"LMWJPS653440005","robbery"
31632,"LMWJPS653440009","office"
31633,"LMWJPS653450002","assault"
31634,"LMWJPS653450002","indictment"
31635,"LMWJPS653450002","recognizances"
31636,"LMWJPS653450002","wife"
31637,"LMWJPS653450003","assault"
31638,"LMWJPS653450003","indictment"
31639,"LMWJPS653450003","recognizances"
31640,"LMWJPS653450003","wife"
31641,"LMWJPS653460002","churchwardens_overseers"
31642,"LMWJPS653460002","prisoner"
31643,"LMWJPS653470004","rates"
31644,"LMWJPS653470007","churchwardens_overseers"
31645,"LMWJPS653470007","rates"
31646,"LMWJPS653480001","prisoner"
31647,"LMWJPS653480001","recognizances"
31648,"LMWJPS653490004","recognizances"
31649,"LMWJPS653490005","debtor"
31650,"LMWJPS653490005","husband"
31651,"LMWJPS653490005","son/daughter"
31652,"LMWJPS653490005","wife"
31653,"LMWJPS653490007","friends"
31654,"LMWJPS653490007","poor"
31655,"LMWJPS653490008","widow"
31656,"LMWJPS653490009","prisoner"
31657,"LMWJPS653490010","apprentice"
31658,"LMWJPS653490010","assault"
31659,"LMWJPS653490010","friends"
31660,"LMWJPS653490010","indictment"
31661,"LMWJPS653490010","recognizances"
31662,"LMWJPS653500002","indictment"
31663,"LMWJPS653500002","recognizances"
31664,"LMWJPS653510002","churchwardens_overseers"
31665,"LMWJPS653510002","poor"
31666,"LMWJPS653510002","wife"
31667,"LMWJPS653510003","poor"
31668,"LMWJPS653510004","drink"
31669,"LMWJPS653510005","husband"
31670,"LMWJPS653510005","widow"
31671,"LMWJPS653520002","is_poor"
31672,"LMWJPS653520002","old_age"
31673,"LMWJPS653520002","widow"
31674,"LMWJPS653520004","churchwardens_petition"
31675,"LMWJPS653520005","apprentice"
31676,"LMWJPS653520005","spinster"
31677,"LMWJPS653530002","apprentice"
31678,"LMWJPS653530002","assault"
31679,"LMWJPS653530002","recognizances"
31680,"LMWJPS653530002","servant"
31681,"LMWJPS653530004","widow"
31682,"LMWJPS653530005","husband"
31683,"LMWJPS653530005","widow"
31684,"LMWJPS653540003","apprentice"
31685,"LMWJPS653540003","prisoner"
31686,"LMWJPS653540003","receiving"
31687,"LMWJPS653540003","theft"
31688,"LMWJPS653540004","wife"
31689,"LMWJPS653540006","old_age"
31690,"LMWJPS653560002","apprentice"
31691,"LMWJPS653560002","drink"
31692,"LMWJPS653560004","apprentice"
31693,"LMWJPS653560004","friends"
31694,"LMWJPS653560004","husband"
31695,"LMWJPS653560004","parents"
31696,"LMWJPS653560004","servant"
31697,"LMWJPS653560004","son/daughter"
31698,"LMWJPS653560004","wife"
31699,"LMWJPS653610001","wife"
31700,"LMWJPS653610002","apprentice"
31701,"LMWJPS653610003","apprentice"
31702,"LMWJPS653610003","assault"
31703,"LMWJPS653610004","wife"
31704,"LMWJPS653610005","apprentice"
31705,"LMWJPS653610005","assault"
31706,"LMWJPS653610005","recognizances"
31707,"LMWJPS653650003","poor"
31708,"LMWJPS653650003","recognizances"
31709,"LMWJPS653690002","apprentice"
31710,"LMWJPS653690002","drink"
31711,"LMWJPS653690002","friends"
31712,"LMWJPS653690002","parents"
31713,"LMWJPS653690004","apprentice"
31714,"LMWJPS653690004","children"
31715,"LMWJPS653690006","apprentice"
31716,"LMWJPS653690006","friends"
31717,"LMWJPS653690006","is_poor"
31718,"LMWJPS653690006","son/daughter"
31719,"LMWJPS653690006","widow"
31720,"LMWJPS653700002","apprentice"
31721,"LMWJPS653700002","is_poor"
31722,"LMWJPS653700002","son/daughter"
31723,"LMWJPS653700004","apprentice"
31724,"LMWJPS653700004","assault"
31725,"LMWJPS653700006","apprentice"
31726,"LMWJPS653700006","felony"
31727,"LMWJPS653700006","prisoner"
31728,"LMWJPS653700009","fraud"
31729,"LMWJPS653700009","indictment"
31730,"LMWJPS653700009","recognizances"
31731,"LMWJPS653700009","wife"
31732,"LMWJPS653700010","assault"
31733,"LMWJPS653700010","indictment"
31734,"LMWJPS653700010","is_poor"
31735,"LMWJPS653700010","wife"
31736,"LMWJPS653720001","apprentice"
31737,"LMWJPS653720001","parents"
31738,"LMWJPS653720001","recognizances"
31739,"LMWJPS653720002","apprentice"
31740,"LMWJPS653720002","drink"
31741,"LMWJPS653720002","wife"
31742,"LMWJPS653720005","apprentice"
31743,"LMWJPS653720005","old_age"
31744,"LMWJPS653720005","parents"
31745,"LMWJPS653720005","poor"
31746,"LMWJPS653720005","prisoner"
31747,"LMWJPS653720005","son/daughter"
31748,"LMWJPS653720005","widow"
31749,"LMWJPS653720006","churchwardens_overseers"
31750,"LMWJPS653720006","rates"
31751,"LMWJPS653720007","churchwardens_petition"
31752,"LMWJPS653720007","rates"
31753,"LMWJPS653750002","churchwardens_overseers"
31754,"LMWJPS653750002","husband"
31755,"LMWJPS653750002","widow"
31756,"LMWJPS653830006","apprentice"
31757,"LMWJPS653830006","drink"
31758,"LMWJPS653830006","son/daughter"
31759,"LMWJPS653840004","churchwardens_petition"
31760,"LMWJPS653900004","friends"
31761,"LMWJPS653900004","prisoner"
31762,"LMWJPS653920010","churchwardens_petition"
31763,"LMWJPS653920012","assault"
31764,"LMWJPS653920012","churchwardens_petition"
31765,"LMWJPS653920013","churchwardens_petition"
31766,"LMWJPS653920013","rates"
31767,"LMWJPS653920015","disability"
31768,"LMWJPS653920015","friends"
31769,"LMWJPS653920015","indictment"
31770,"LMWJPS653920015","poor"
31771,"LMWJPS653920015","prisoner"
31772,"LMWJPS653920015","recognizances"
31773,"LMWJPS653920015","wife"
31774,"LMWJPS653920016","prisoner"
31775,"LMWJPS653920016","wife"
31776,"LMWJPS653920017","husband"
31777,"LMWJPS653920017","is_poor"
31778,"LMWJPS653920017","prisoner"
31779,"LMWJPS653920017","wife"
31780,"LMWJPS653920018","indictment"
31781,"LMWJPS653920018","prisoner"
31782,"LMWJPS653920019","children"
31783,"LMWJPS653920019","indictment"
31784,"LMWJPS653920019","prisoner"
31785,"LMWJPS653920019","recognizances"
31786,"LMWJPS653920019","wife"
31787,"LMWJPS653930004","children"
31788,"LMWJPS653930004","churchwardens_overseers"
31789,"LMWJPS653930004","removal"
31790,"LMWJPS653930004","servant"
31791,"LMWJPS653930004","settlement"
31792,"LMWJPS653930004","son/daughter"
31793,"LMWJPS653930004","wife"
31794,"LMWJPS653930006","apprentice"
31795,"LMWJPS653930006","husband"
31796,"LMWJPS653930006","parents"
31797,"LMWJPS653930006","poor"
31798,"LMWJPS653930006","son/daughter"
31799,"LMWJPS653930006","wife"
31800,"LMWJPS653940004","apprentice"
31801,"LMWJPS653940004","assault"
31802,"LMWJPS653940006","felony"
31803,"LMWJPS653940006","recognizances"
31804,"LMWJPS653940006","theft"
31805,"LMWJPS653940007","assault"
31806,"LMWJPS653940007","indictment"
31807,"LMWJPS653940007","recognizances"
31808,"LMWJPS653940009","prisoner"
31809,"LMWJPS653940009","robbery"
31810,"LMWJPS653940009","servant"
31811,"LMWJPS653940014","apprentice"
31812,"LMWJPS653940014","assault"
31813,"LMWJPS653940014","fine"
31814,"LMWJPS653940014","son/daughter"
31815,"LMWJPS653940014","wife"
31816,"LMWJPS653950006","apprentice"
31817,"LMWJPS653950006","son/daughter"
31818,"LMWJPS653950006","wife"
31819,"LMWJPS653950008","bad_husband"
31820,"LMWJPS653950008","children"
31821,"LMWJPS653950008","husband"
31822,"LMWJPS653950008","wife"
31823,"LMWJPS653950011","assault"
31824,"LMWJPS653950011","bad_husband"
31825,"LMWJPS653950011","children"
31826,"LMWJPS653950011","husband"
31827,"LMWJPS653950011","recognizances"
31828,"LMWJPS653950011","wife"
31829,"LMWJPS653950012","assault"
31830,"LMWJPS653950012","prisoner"
31831,"LMWJPS653950012","wife"
31832,"LMWJPS653950013","rates"
31833,"LMWJPS653960002","assault"
31834,"LMWJPS653960002","debtor"
31835,"LMWJPS653960002","prisoner"
31836,"LMWJPS653960002","wife"
31837,"LMWJPS653960006","debtor"
31838,"LMWJPS653960006","prisoner"
31839,"LMWJPS653960006","recognizances"
31840,"LMWJPS653980003","fine"
31841,"LMWJPS653980003","prisoner"
31842,"LMWJPS653980004","office"
31843,"LMWJPS653980005","office"
31844,"LMWJPS653980006","churchwardens_petition"
31845,"LMWJPS653980006","rates"
31846,"LMWJPS653980008","imprisonment"
31847,"LMWJPS653980008","prisoner"
31848,"LMWJPS653980010","prisoner"
31849,"LMWJPS653980012","debtor"
31850,"LMWJPS653980012","friends"
31851,"LMWJPS653980012","old_age"
31852,"LMWJPS653980012","prisoner"
31853,"LMWJPS653980012","riot"
31854,"LMWJPS653980012","wife"
31855,"LMWJPS653980020","apprentice"
31856,"LMWJPS653980020","assault"
31857,"LMWJPS653980020","prisoner"
31858,"LMWJPS654010004","apprentice"
31859,"LMWJPS654020002","disability"
31860,"LMWJPS654020002","old_age"
31861,"LMWJPS654020002","parents"
31862,"LMWJPS654030004","son/daughter"
31863,"LMWJPS654030004","widow"
31864,"LMWJPS654030005","parents"
31865,"LMWJPS654030006","churchwardens_petition"
31866,"LMWJPS654030006","rates"
31867,"LMWJPS654030007","friends"
31868,"LMWJPS654030007","poor"
31869,"LMWJPS654040002","apprentice"
31870,"LMWJPS654040002","children"
31871,"LMWJPS654040002","churchwardens_overseers"
31872,"LMWJPS654040002","husband"
31873,"LMWJPS654040002","indictment"
31874,"LMWJPS654040002","widow"
31875,"LMWJPS654040002","wife"
31876,"LMWJPS654060002","apprentice"
31877,"LMWJPS654060004","apprentice"
31878,"LMWJPS654060004","assault"
31879,"LMWJPS654060004","poor"
31880,"LMWJPS654060004","servant"
31881,"LMWJPS654060004","wife"
31882,"LMWJPS654070004","office"
31883,"LMWJPS654070010","rates"
31884,"LMWJPS654080002","drink"
31885,"LMWJPS654080002","misdemeanours"
31886,"LMWJPS654080002","prisoner"
31887,"LMWJPS654080002","wife"
31888,"LMWJPS654080009","apprentice"
31889,"LMWJPS654080009","assault"
31890,"LMWJPS654080009","friends"
31891,"LMWJPS654080009","parents"
31892,"LMWJPS654090004","apprentice"
31893,"LMWJPS654090004","friends"
31894,"LMWJPS654090007","apprentice"
31895,"LMWJPS654090007","debtor"
31896,"LMWJPS654090007","drink"
31897,"LMWJPS654090007","parents"
31898,"LMWJPS654090007","poor"
31899,"LMWJPS654090009","churchwardens_petition"
31900,"LMWJPS654090009","rates"
31901,"LMWJPS654100001","churchwardens_petition"
31902,"LMWJPS654100002","apprentice"
31903,"LMWJPS654100002","parents"
31904,"LMWJPS654100002","poor"
31905,"LMWJPS654120005","office"
31906,"LMWJPS654120006","assault"
31907,"LMWJPS654120006","fine"
31908,"LMWJPS654120006","indictment"
31909,"LMWJPS654120006","poor"
31910,"LMWJPS654120006","prisoner"
31911,"LMWJPS654120007","fine"
31912,"LMWJPS654120007","poor"
31913,"LMWJPS654120007","servant"
31914,"LMWJPS654120007","wife"
31915,"LMWJPS654120010","parents"
31916,"LMWJPS654120010","poor"
31917,"LMWJPS654120010","son/daughter"
31918,"LMWJPS654120010","wife"
31919,"LMWJPS654120012","churchwardens_petition"
31920,"LMWJPS654120013","churchwardens_petition"
31921,"LMWJPS654120013","rates"
31922,"LMWJPS654130003","churchwardens_petition"
31923,"LMWJPS654130003","rates"
31924,"LMWJPS654130005","apprentice"
31925,"LMWJPS654130005","widow"
31926,"LMWJPS654130018","apprentice"
31927,"LMWJPS654130018","assault"
31928,"LMWJPS654130018","friends"
31929,"LMWJPS654130021","apprentice"
31930,"LMWJPS654130021","debtor"
31931,"LMWJPS654130021","poor"
31932,"LMWJPS654130021","prisoner"
31933,"LMWJPS654150002","apprentice"
31934,"LMWJPS654150002","parents"
31935,"LMWJPS654170004","apprentice"
31936,"LMWJPS654170004","parents"
31937,"LMWJPS654170004","son/daughter"
31938,"LMWJPS654180002","churchwardens_petition"
31939,"LMWJPS654180002","rates"
31940,"LMWJPS654200002","assault"
31941,"LMWJPS654200002","is_poor"
31942,"LMWJPS654200002","prisoner"
31943,"LMWJPS654200002","wife"
31944,"LMWJPS654200003","assault"
31945,"LMWJPS654200003","indictment"
31946,"LMWJPS654200004","prisoner"
31947,"LMWJPS654210008","rates"
31948,"LMWJPS654210009","prisoner"
31949,"LMWJPS654210010","churchwardens_petition"
31950,"LMWJPS654210011","churchwardens_petition"
31951,"LMWJPS654210011","rates"
31952,"LMWJPS654260008","apprentice"
31953,"LMWJPS654260008","misdemeanours"
31954,"LMWJPS654260008","poor"
31955,"LMWJPS654280002","churchwardens_overseers"
31956,"LMWJPS654280002","rates"
31957,"LMWJPS654300009","prisoner"
31958,"LMWJPS654300021","assault"
31959,"LMWJPS654300021","friends"
31960,"LMWJPS654300021","indictment"
31961,"LMWJPS654300021","prisoner"
31962,"LMWJPS654320001","churchwardens_petition"
31963,"LMWJPS654320001","rates"
31964,"LMWJPS654330001","apprentice"
31965,"LMWJPS654360002","churchwardens_petition"
31966,"LMWJPS654360002","rates"
31967,"LMWJPS654370004","apprentice"
31968,"LMWJPS654370004","drink"
31969,"LMWJPS654370004","husband"
31970,"LMWJPS654370004","servant"
31971,"LMWJPS654370006","rates"
31972,"LMWJPS654380009","apprentice"
31973,"LMWJPS654380009","friends"
31974,"LMWJPS654380009","murder"
31975,"LMWJPS654380009","recognizances"
31976,"LMWJPS654380009","son/daughter"
31977,"LMWJPS654380011","is_poor"
31978,"LMWJPS654380011","old_age"
31979,"LMWJPS654380011","parents"
31980,"LMWJPS654380012","prisoner"
31981,"LMWJPS654390005","apprentice"
31982,"LMWJPS654390005","assault"
31983,"LMWJPS654390005","prisoner"
31984,"LMWJPS654390005","recognizances"
31985,"LMWJPS654390006","churchwardens_petition"
31986,"LMWJPS654390007","churchwardens_petition"
31987,"LMWJPS654390007","rates"
31988,"LMWJPS654400012","churchwardens_petition"
31989,"LMWJPS654400013","prisoner"
31990,"LMWJPS654400014","apprentice"
31991,"LMWJPS654400016","apprentice"
31992,"LMWJPS654410007","apprentice"
31993,"LMWJPS654410007","friends"
31994,"LMWJPS654410007","parents"
31995,"LMWJPS654410007","poor"
31996,"LMWJPS654410009","apprentice"
31997,"LMWJPS654410009","assault"
31998,"LMWJPS654410009","drink"
31999,"LMWJPS654410009","friends"
32000,"LMWJPS654410011","apprentice"
32001,"LMWJPS654410012","prisoner"
32002,"LMWJPS654440002","apprentice"
32003,"LMWJPS654440002","husband"
32004,"LMWJPS654440002","is_poor"
32005,"LMWJPS654440002","widow"
32006,"LMWJPS654440005","apprentice"
32007,"LMWJPS654440007","apprentice"
32008,"LMWJPS654440007","parents"
32009,"LMWJPS654440010","assault"
32010,"LMWJPS654440010","fine"
32011,"LMWJPS654440010","indictment"
32012,"LMWJPS654440010","poor"
32013,"LMWJPS654440010","prisoner"
32014,"LMWJPS654440010","wife"
32015,"LMWJPS654460022","assault"
32016,"LMWJPS654460022","fine"
32017,"LMWJPS654460022","prisoner"
32018,"LMWJPS654480005","churchwardens_petition"
32019,"LMWJPS654480006","churchwardens_petition"
32020,"LMWJPS654480006","rates"
32021,"LMWJPS654480008","assault"
32022,"LMWJPS654480008","prisoner"
32023,"LMWJPS654480008","servant"
32024,"LMWJPS654480008","wife"
32025,"LMWJPS654480009","churchwardens_petition"
32026,"LMWJPS654480009","removal"
32027,"LMWJPS654480009","settlement"
32028,"LMWJPS654490012","prisoner"
32029,"LMWJPS654550005","apprentice"
32030,"LMWJPS654550005","son/daughter"
32031,"LMWJPS654560002","children"
32032,"LMWJPS654560002","wife"
32033,"LMWJPS654580005","apprentice"
32034,"LMWJPS654580008","prisoner"
32035,"LMWJPS654590002","drink"
32036,"LMWJPS654590002","servant"
32037,"LMWJPS654590003","drink"
32038,"LMWJPS654590004","drink"
32039,"LMWJPS654590005","drink"
32040,"LMWJPS654590007","apprentice"
32041,"LMWJPS654600008","apprentice"
32042,"LMWJPS654600008","poor"
32043,"LMWJPS654600008","removal"
32044,"LMWJPS654600008","son/daughter"
32045,"LMWJPS654600010","drink"
32046,"LMWJPS654600011","drink"
32047,"LMWJPS654600011","widow"
32048,"LMWJPS654600012","drink"
32049,"LMWJPS654650002","drink"
32050,"LMWJPS654650003","drink"
32051,"LMWJPS654650003","widow"
32052,"LMWJPS654650004","drink"
32053,"LMWJPS654680006","prisoner"
32054,"LMWJPS654680007","drink"
32055,"LMWJPS654680008","drink"
32056,"LMWJPS654680009","drink"
32057,"LMWJPS654680009","widow"
32058,"LMWJPS654680010","drink"
32059,"LMWJPS654680010","prisoner"
32060,"LMWJPS654710003","assault"
32061,"LMWJPS654710003","disability"
32062,"LMWJPS654710003","friends"
32063,"LMWJPS654710003","husband"
32064,"LMWJPS654710003","indictment"
32065,"LMWJPS654710003","poor"
32066,"LMWJPS654710003","prisoner"
32067,"LMWJPS654810050","prisoner"
32068,"LMWJPS654810052","bastardy"
32069,"LMWJPS654810052","children"
32070,"LMWJPS654810052","parents"
32071,"LMWJPS654810055","drink"
32072,"LMWJPS654810059","apprentice"
32073,"LMWJPS654810059","children"
32074,"LMWJPS654810059","misdemeanours"
32075,"LMWJPS654810059","servant"
32076,"LMWJPS654810063","apprentice"
32077,"LMWJPS654810063","parents"
32078,"LMWJPS654810063","widow"
32079,"LMWJPS654810066","children"
32080,"LMWJPS654810066","poor"
32081,"LMWJPS654810066","son/daughter"
32082,"LMWJPS654810066","theft"
32083,"LMWJPS654810066","transportation"
32084,"LMWJPS654810066","widow"
32085,"LMWJPS654820066","apprentice"
32086,"LMWJPS654820066","assault"
32087,"LMWJPS654820066","prisoner"
32088,"LMWJPS654820066","recognizances"
32089,"LMWJPS654820068","apprentice"
32090,"LMWJPS654820068","assault"
32091,"LMWJPS654820068","drink"
32092,"LMWJPS654820068","prisoner"
32093,"LMWJPS654820068","recognizances"
32094,"LMWJPS654820068","servant"
32095,"LMWJPS654820071","prisoner"
32096,"LMWJPS654820072","apprentice"
32097,"LMWJPS654820072","parents"
32098,"LMWJPS654820072","servant"
32099,"LMWJPS654820075","apprentice"
32100,"LMWJPS654820075","assault"
32101,"LMWJPS654820075","misdemeanours"
32102,"LMWJPS654820075","prisoner"
32103,"LMWJPS654830088","apprentice"
32104,"LMWJPS654830088","parents"
32105,"LMWJPS654830088","servant"
32106,"LMWJPS654830090","assault"
32107,"LMWJPS654830090","fine"
32108,"LMWJPS654830090","imprisonment"
32109,"LMWJPS654830090","poor"
32110,"LMWJPS654830090","prisoner"
32111,"LMWJPS654830090","recognizances"
32112,"LMWJPS654830090","wife"
32113,"LMWJPS654830091","drink"
32114,"LMWJPS654830092","drink"
32115,"LMWJPS654830093","drink"
32116,"LMWJPS654830093","imprisonment"
32117,"LMWJPS654830093","prisoner"
32118,"LMWJPS654830093","recognizances"
32119,"LMWJPS654830095","assault"
32120,"LMWJPS654830095","indictment"
32121,"LMWJPS654830095","is_poor"
32122,"LMWJPS654830095","wife"
32123,"LMWJPS654850044","prisoner"
32124,"LMWJPS654850045","corporal"
32125,"LMWJPS654850045","is_poor"
32126,"LMWJPS654850045","wife"
32127,"LMWJPS654880058","drink"
32128,"LMWJPS654880059","drink"
32129,"LMWJPS654880060","drink"
32130,"LMWJPS654990008","friends"
32131,"LMWJPS654990008","is_poor"
32132,"LMWJPS654990008","prisoner"
32133,"LMWJPS654990010","disability"
32134,"LMWJPS654990010","poor"
32135,"LMWJPS654990010","prisoner"
32136,"LMWJPS654990010","riot"
32137,"LMWJPS654990010","robbery"
32138,"LMWJPS654990012","friends"
32139,"LMWJPS654990012","indictment"
32140,"LMWJPS654990012","poor"
32141,"LMWJPS654990012","prisoner"
32142,"LMWJPS654990013","indictment"
32143,"LMWJPS654990013","recognizances"
