pid,"ll_img","ll_url",mpage,"mp_imgs","tags","year","court"
9012,"LMSMPS508060033","http://www.londonlives.org/browse.jsp?div=LMSMPS508060033",0,"","churchwardens_petition, removal, settlement","1786","SM"
9013,"LMSMPS508060045","http://www.londonlives.org/browse.jsp?div=LMSMPS508060045",0,"","churchwardens_petition, removal, settlement","1786","SM"
9014,"LMSMPS508060085","http://www.londonlives.org/browse.jsp?div=LMSMPS508060085",0,"","prisoner","1786","SM"
9015,"LMSMPS508070006","http://www.londonlives.org/browse.jsp?div=LMSMPS508070006",0,"","wife","1786","SM"
9016,"LMSMPS508070008","http://www.londonlives.org/browse.jsp?div=LMSMPS508070008",0,"","trade","1786","SM"
9017,"LMSMPS508070010","http://www.londonlives.org/browse.jsp?div=LMSMPS508070010",0,"","bastardy, children, churchwardens_overseers, parents","1786","SM"
9018,"LMSMPS508070011","http://www.londonlives.org/browse.jsp?div=LMSMPS508070011",1,"LMSMPS508070011||LMSMPS508070012","apprentice, assault, removal","1786","SM"
9019,"LMSMPS508070013","http://www.londonlives.org/browse.jsp?div=LMSMPS508070013",0,"","apprentice, parents, wife","1786","SM"
9020,"LMSMPS508070016","http://www.londonlives.org/browse.jsp?div=LMSMPS508070016",0,"","apprentice, parents, son/daughter, wife","1786","SM"
9021,"LMSMPS508070018","http://www.londonlives.org/browse.jsp?div=LMSMPS508070018",0,"","children, churchwardens_petition, removal, widow","1786","SM"
9022,"LMSMPS508070021","http://www.londonlives.org/browse.jsp?div=LMSMPS508070021",0,"","churchwardens_petition, removal, wife","1786","SM"
9023,"LMSMPS508070024","http://www.londonlives.org/browse.jsp?div=LMSMPS508070024",0,"","churchwardens_petition, removal, settlement, spinster","1786","SM"
9024,"LMSMPS508070026","http://www.londonlives.org/browse.jsp?div=LMSMPS508070026",1,"LMSMPS508070026||LMSMPS508070027","assault, churchwardens_petition, removal, settlement, wife","1786","SM"
9025,"LMSMPS508070031","http://www.londonlives.org/browse.jsp?div=LMSMPS508070031",1,"LMSMPS508070031||LMSMPS508070032","churchwardens_petition, removal, settlement, wife","1786","SM"
9027,"LMSMPS508070036","http://www.londonlives.org/browse.jsp?div=LMSMPS508070036",0,"","churchwardens_petition, removal, settlement, spinster","1786","SM"
9028,"LMSMPS508070038","http://www.londonlives.org/browse.jsp?div=LMSMPS508070038",0,"","churchwardens_petition, removal, settlement, widow","1786","SM"
9029,"LMSMPS508070042","http://www.londonlives.org/browse.jsp?div=LMSMPS508070042",0,"","children, churchwardens_petition, husband, removal, settlement, son/daughter, widow","1786","SM"
9030,"LMSMPS508070044","http://www.londonlives.org/browse.jsp?div=LMSMPS508070044",0,"","children, churchwardens_petition, removal, settlement, widow","1786","SM"
9031,"LMSMPS508070046","http://www.londonlives.org/browse.jsp?div=LMSMPS508070046",0,"","children, churchwardens_petition, husband, removal, settlement, widow","1786","SM"
9032,"LMSMPS508070048","http://www.londonlives.org/browse.jsp?div=LMSMPS508070048",0,"","churchwardens_petition, removal, settlement","1786","SM"
9033,"LMSMPS508070053","http://www.londonlives.org/browse.jsp?div=LMSMPS508070053",0,"","churchwardens_petition, removal, settlement","1786","SM"
9034,"LMSMPS508070059","http://www.londonlives.org/browse.jsp?div=LMSMPS508070059",0,"","churchwardens_petition, removal, settlement, spinster","1786","SM"
9035,"LMSMPS508070062","http://www.londonlives.org/browse.jsp?div=LMSMPS508070062",0,"","churchwardens_petition, removal, settlement, spinster","1786","SM"
9036,"LMSMPS508070064","http://www.londonlives.org/browse.jsp?div=LMSMPS508070064",0,"","churchwardens_petition, removal, settlement","1786","SM"
9037,"LMSMPS508070068","http://www.londonlives.org/browse.jsp?div=LMSMPS508070068",0,"","churchwardens_petition, removal, settlement","1786","SM"
9038,"LMSMPS508070072","http://www.londonlives.org/browse.jsp?div=LMSMPS508070072",0,"","churchwardens_petition, parishioners, removal, settlement, spinster","1786","SM"
9039,"LMSMPS508070078","http://www.londonlives.org/browse.jsp?div=LMSMPS508070078",0,"","children, churchwardens_petition, removal, settlement, son/daughter, wife","1786","SM"
9040,"LMSMPS508090136","http://www.londonlives.org/browse.jsp?div=LMSMPS508090136",1,"LMSMPS508090136||LMSMPS508090137","prisoner","1786","SM"
9042,"LMSMPS508090138","http://www.londonlives.org/browse.jsp?div=LMSMPS508090138",0,"","assault, fine, poor, prisoner","1786","SM"
9043,"LMSMPS508090141","http://www.londonlives.org/browse.jsp?div=LMSMPS508090141",0,"","apprentice","1786","SM"
9044,"LMSMPS508090143","http://www.londonlives.org/browse.jsp?div=LMSMPS508090143",0,"","children, churchwardens_petition, removal, wife","1786","SM"
9045,"LMSMPS508090155","http://www.londonlives.org/browse.jsp?div=LMSMPS508090155",0,"","churchwardens_petition, removal, settlement, spinster","1786","SM"
9046,"LMSMPS508090157","http://www.londonlives.org/browse.jsp?div=LMSMPS508090157",0,"","children, churchwardens_petition, removal, settlement","1786","SM"
9047,"LMSMPS508090161","http://www.londonlives.org/browse.jsp?div=LMSMPS508090161",0,"","children, churchwardens_petition, removal, settlement, wife","1786","SM"
9048,"LMSMPS508090163","http://www.londonlives.org/browse.jsp?div=LMSMPS508090163",0,"","children, churchwardens_petition, removal, settlement","1786","SM"
9049,"LMSMPS508090170","http://www.londonlives.org/browse.jsp?div=LMSMPS508090170",0,"","churchwardens_petition, removal, settlement, spinster","1786","SM"
9050,"LMSMPS508090172","http://www.londonlives.org/browse.jsp?div=LMSMPS508090172",1,"LMSMPS508090172||LMSMPS508090173","apprentice, recognizances","1786","SM"
9052,"LMSMPS508090175","http://www.londonlives.org/browse.jsp?div=LMSMPS508090175",0,"","children, churchwardens_petition, coining_forgery, removal, settlement, wife","1786","SM"
9053,"LMSMPS508090178","http://www.londonlives.org/browse.jsp?div=LMSMPS508090178",0,"","children, churchwardens_petition, removal, settlement, widow","1786","SM"
9054,"LMSMPS508090210","http://www.londonlives.org/browse.jsp?div=LMSMPS508090210",0,"","office","1786","SM"
9055,"LMSMPS508090211","http://www.londonlives.org/browse.jsp?div=LMSMPS508090211",1,"LMSMPS508090211||LMSMPS508090212","prisoner","1786","SM"
9056,"LMSMPS508100005","http://www.londonlives.org/browse.jsp?div=LMSMPS508100005",0,"","churchwardens_petition, removal, settlement","1786","SM"
9057,"LMSMPS508100010","http://www.londonlives.org/browse.jsp?div=LMSMPS508100010",0,"","children, churchwardens_petition, removal, settlement","1786","SM"
9058,"LMSMPS508100013","http://www.londonlives.org/browse.jsp?div=LMSMPS508100013",0,"","churchwardens_petition, removal, settlement, spinster","1786","SM"
9059,"LMSMPS508100018","http://www.londonlives.org/browse.jsp?div=LMSMPS508100018",0,"","children, churchwardens_petition, removal, settlement","1786","SM"
9060,"LMSMPS508100022","http://www.londonlives.org/browse.jsp?div=LMSMPS508100022",0,"","churchwardens_petition, removal, settlement, widow","1786","SM"
9061,"LMSMPS508100024","http://www.londonlives.org/browse.jsp?div=LMSMPS508100024",0,"","churchwardens_petition, removal, settlement, son/daughter, wife","1786","SM"
9062,"LMSMPS508100026","http://www.londonlives.org/browse.jsp?div=LMSMPS508100026",0,"","bastardy, children, churchwardens_petition, removal, settlement","1786","SM"
9063,"LMSMPS508100030","http://www.londonlives.org/browse.jsp?div=LMSMPS508100030",0,"","churchwardens_petition, removal, settlement, wife","1786","SM"
9064,"LMSMPS508100046","http://www.londonlives.org/browse.jsp?div=LMSMPS508100046",1,"LMSMPS508100046||LMSMPS508100047","rates, robbery, theft","1786","SM"
9066,"LMSMPS508120055","http://www.londonlives.org/browse.jsp?div=LMSMPS508120055",0,"","apprentice, assault, children, drink","1786","SM"
9067,"LMSMPS508120057","http://www.londonlives.org/browse.jsp?div=LMSMPS508120057",0,"","apprentice, assault, children, drink","1786","SM"
9068,"LMSMPS508120062","http://www.londonlives.org/browse.jsp?div=LMSMPS508120062",0,"","children, churchwardens_petition, removal, settlement, son/daughter, wife","1786","SM"
9069,"LMSMPS508120063","http://www.londonlives.org/browse.jsp?div=LMSMPS508120063",0,"","churchwardens_petition, removal, settlement, spinster","1786","SM"
9070,"LMSMPS508120066","http://www.londonlives.org/browse.jsp?div=LMSMPS508120066",0,"","children, churchwardens_petition, removal, settlement, wife","1786","SM"
9071,"LMSMPS508120069","http://www.londonlives.org/browse.jsp?div=LMSMPS508120069",0,"","bastardy, children, churchwardens_petition, removal, settlement, spinster","1786","SM"
9072,"LMSMPS508120070","http://www.londonlives.org/browse.jsp?div=LMSMPS508120070",0,"","children, churchwardens_petition, removal, settlement, wife","1786","SM"
9073,"LMSMPS508120076","http://www.londonlives.org/browse.jsp?div=LMSMPS508120076",0,"","churchwardens_petition, removal, settlement, spinster","1786","SM"
9074,"LMSMPS508120082","http://www.londonlives.org/browse.jsp?div=LMSMPS508120082",0,"","churchwardens_petition, removal, settlement, wife","1786","SM"
9075,"LMSMPS508120109","http://www.londonlives.org/browse.jsp?div=LMSMPS508120109",1,"LMSMPS508120109||LMSMPS508120110","churchwardens_overseers, drink","1786","SM"
9076,"LMSMPS508120113","http://www.londonlives.org/browse.jsp?div=LMSMPS508120113",0,"","churchwardens_overseers, rates","1786","SM"
9077,"LMSMPS508130120","http://www.londonlives.org/browse.jsp?div=LMSMPS508130120",0,"","wages","1786","SM"
9078,"LMSMPS508130122","http://www.londonlives.org/browse.jsp?div=LMSMPS508130122",0,"","trade","1786","SM"
9079,"LMSMPS508130123","http://www.londonlives.org/browse.jsp?div=LMSMPS508130123",0,"","churchwardens_petition, removal, settlement, widow","1786","SM"
9080,"LMSMPS508130126","http://www.londonlives.org/browse.jsp?div=LMSMPS508130126",0,"","children, churchwardens_petition, prisoner, removal, settlement","1786","SM"
9081,"LMSMPS508130128","http://www.londonlives.org/browse.jsp?div=LMSMPS508130128",0,"","churchwardens_petition, removal, settlement, spinster","1786","SM"
9082,"LMSMPS508130133","http://www.londonlives.org/browse.jsp?div=LMSMPS508130133",0,"","churchwardens_petition, removal, settlement, wife","1786","SM"
9083,"LMSMPS508130137","http://www.londonlives.org/browse.jsp?div=LMSMPS508130137",0,"","churchwardens_petition, removal, settlement","1786","SM"
9084,"LMSMPS508130140","http://www.londonlives.org/browse.jsp?div=LMSMPS508130140",0,"","churchwardens_petition, removal, settlement","1786","SM"
9085,"LMSMPS508130142","http://www.londonlives.org/browse.jsp?div=LMSMPS508130142",0,"","churchwardens_petition, removal, settlement","1786","SM"
9086,"LMSMPS508130146","http://www.londonlives.org/browse.jsp?div=LMSMPS508130146",0,"","churchwardens_petition, removal, settlement","1786","SM"
9087,"LMSMPS508130150","http://www.londonlives.org/browse.jsp?div=LMSMPS508130150",1,"LMSMPS508130150||LMSMPS508130151","apprentice, friends, servant, son/daughter","1786","SM"
9088,"LMSMPS508130156","http://www.londonlives.org/browse.jsp?div=LMSMPS508130156",0,"","bastardy, children, churchwardens_petition, removal, settlement, wife","1786","SM"
9089,"LMSMPS508130169","http://www.londonlives.org/browse.jsp?div=LMSMPS508130169",0,"","office","1786","SM"
9090,"LMSMPS508150062","http://www.londonlives.org/browse.jsp?div=LMSMPS508150062",1,"LMSMPS508150062||LMSMPS508150063","prisoner","1786","SM"
9092,"LMSMPS508190019","http://www.londonlives.org/browse.jsp?div=LMSMPS508190019",1,"LMSMPS508190019||LMSMPS508190020","removal","1787","SM"
9093,"LMSMPS508210007","http://www.londonlives.org/browse.jsp?div=LMSMPS508210007",0,"","assault, imprisonment, prisoner","1787","SM"
9094,"LMSMPS508210008","http://www.londonlives.org/browse.jsp?div=LMSMPS508210008",1,"LMSMPS508210008||LMSMPS508210009","drink","1787","SM"
9096,"LMSMPS508210013","http://www.londonlives.org/browse.jsp?div=LMSMPS508210013",0,"","drink","1787","SM"
9097,"LMSMPS508210015","http://www.londonlives.org/browse.jsp?div=LMSMPS508210015",0,"","drink","1787","SM"
9098,"LMSMPS508210017","http://www.londonlives.org/browse.jsp?div=LMSMPS508210017",0,"","drink","1787","SM"
9099,"LMSMPS508210020","http://www.londonlives.org/browse.jsp?div=LMSMPS508210020",0,"","drink","1787","SM"
9100,"LMSMPS508210022","http://www.londonlives.org/browse.jsp?div=LMSMPS508210022",0,"","trade","1787","SM"
9101,"LMSMPS508210024","http://www.londonlives.org/browse.jsp?div=LMSMPS508210024",0,"","trade","1787","SM"
9102,"LMSMPS508210026","http://www.londonlives.org/browse.jsp?div=LMSMPS508210026",0,"","untagged","1787","SM"
9103,"LMSMPS508210027","http://www.londonlives.org/browse.jsp?div=LMSMPS508210027",0,"","fraud, removal","1787","SM"
9104,"LMSMPS508210031","http://www.londonlives.org/browse.jsp?div=LMSMPS508210031",0,"","children, churchwardens_petition, removal, settlement, wife","1787","SM"
9105,"LMSMPS508210035","http://www.londonlives.org/browse.jsp?div=LMSMPS508210035",0,"","churchwardens_petition, removal, settlement, spinster","1787","SM"
9106,"LMSMPS508210041","http://www.londonlives.org/browse.jsp?div=LMSMPS508210041",0,"","churchwardens_petition, removal, settlement, spinster","1787","SM"
9107,"LMSMPS508210043","http://www.londonlives.org/browse.jsp?div=LMSMPS508210043",0,"","churchwardens_petition, removal, settlement","1787","SM"
9108,"LMSMPS508210045","http://www.londonlives.org/browse.jsp?div=LMSMPS508210045",0,"","children, churchwardens_petition, removal, settlement, widow","1787","SM"
9109,"LMSMPS508210051","http://www.londonlives.org/browse.jsp?div=LMSMPS508210051",0,"","children, churchwardens_petition, removal, settlement, wife","1787","SM"
9110,"LMSMPS508210054","http://www.londonlives.org/browse.jsp?div=LMSMPS508210054",0,"","churchwardens_petition, removal, settlement","1787","SM"
9111,"LMSMPS508210055","http://www.londonlives.org/browse.jsp?div=LMSMPS508210055",0,"","churchwardens_petition, removal, settlement","1787","SM"
9113,"LMSMPS508240130","http://www.londonlives.org/browse.jsp?div=LMSMPS508240130",0,"","children, recognizances","1787","SM"
9114,"LMSMPS508240131","http://www.londonlives.org/browse.jsp?div=LMSMPS508240131",0,"","assault, fine, indictment, wife","1787","SM"
9115,"LMSMPS508240171","http://www.londonlives.org/browse.jsp?div=LMSMPS508240171",1,"LMSMPS508240171||LMSMPS508240172","children, imprisonment","1787","SM"
9116,"LMSMPS508260179","http://www.londonlives.org/browse.jsp?div=LMSMPS508260179",0,"","prisoner, servant","1787","SM"
9117,"LMSMPS508280063","http://www.londonlives.org/browse.jsp?div=LMSMPS508280063",1,"LMSMPS508280063||LMSMPS508280064","assault, children, husband, indictment, recognizances, removal","1787","SM"
9119,"LMSMPS508280166","http://www.londonlives.org/browse.jsp?div=LMSMPS508280166",1,"LMSMPS508280166||LMSMPS508280167","bastardy, children, churchwardens_overseers, drink, parents, spinster","1787","SM"
9120,"LMSMPS508280174","http://www.londonlives.org/browse.jsp?div=LMSMPS508280174",0,"","children, churchwardens_petition, removal, settlement","1787","SM"
9121,"LMSMPS508280177","http://www.londonlives.org/browse.jsp?div=LMSMPS508280177",0,"","children, churchwardens_petition, removal, settlement, son/daughter, widow","1787","SM"
9122,"LMSMPS508280181","http://www.londonlives.org/browse.jsp?div=LMSMPS508280181",0,"","churchwardens_petition, removal, settlement","1787","SM"
9123,"LMSMPS508280202","http://www.londonlives.org/browse.jsp?div=LMSMPS508280202",1,"LMSMPS508280202||LMSMPS508280203","highways","1787","SM"
9124,"LMSMPS508320011","http://www.londonlives.org/browse.jsp?div=LMSMPS508320011",1,"LMSMPS508320011||LMSMPS508320012||LMSMPS508320013","churchwardens_overseers, parishioners","1788","SM"
9125,"LMSMPS508340086","http://www.londonlives.org/browse.jsp?div=LMSMPS508340086",1,"LMSMPS508340086||LMSMPS508340087","churchwardens_petition, removal, settlement, widow","1788","SM"
9126,"LMSMPS508380011","http://www.londonlives.org/browse.jsp?div=LMSMPS508380011",0,"","drink","1788","SM"
9127,"LMSMPS508380013","http://www.londonlives.org/browse.jsp?div=LMSMPS508380013",0,"","drink","1788","SM"
9128,"LMSMPS508400001","http://www.londonlives.org/browse.jsp?div=LMSMPS508400001",1,"LMSMPS508400001||LMSMPS508400002||LMSMPS508400003","apprentice, assault","1788","SM"
9130,"LMSMPS508400004","http://www.londonlives.org/browse.jsp?div=LMSMPS508400004",0,"","children, churchwardens_petition, removal, settlement, wife","1788","SM"
